Parking_lot,yolo_car_count,date_time
StevensCreek,0.0,2020-06-12 09:00:00
Glenrose,4.0,2020-06-12 09:00:00
IllerCreek,7.0,2020-06-12 09:00:00
Slavin,1.0,2020-06-12 09:00:00
AntoineW,3.0,2020-06-12 09:10:00
StevensCreek,0.0,2020-06-12 09:10:00
Glenrose,4.0,2020-06-12 09:10:00
IllerCreek,,2020-06-12 09:10:00
Slavin,1.0,2020-06-12 09:10:00
AntoineW,5.0,2020-06-12 09:20:00
StevensCreek,0.0,2020-06-12 09:20:00
Glenrose,3.0,2020-06-12 09:20:00
IllerCreek,,2020-06-12 09:20:00
Slavin,0.0,2020-06-12 09:20:00
AntoineW,5.0,2020-06-12 09:30:00
StevensCreek,0.0,2020-06-12 09:30:00
Glenrose,1.0,2020-06-12 09:30:00
IllerCreek,7.0,2020-06-12 09:30:00
Slavin,0.0,2020-06-12 09:30:00
AntoineW,5.0,2020-06-12 09:40:00
StevensCreek,0.0,2020-06-12 09:40:00
Glenrose,1.0,2020-06-12 09:40:00
IllerCreek,6.0,2020-06-12 09:40:00
Slavin,,2020-06-12 09:40:00
AntoineW,5.0,2020-06-12 09:50:00
StevensCreek,0.0,2020-06-12 09:50:00
Glenrose,2.0,2020-06-12 09:50:00
IllerCreek,,2020-06-12 09:50:00
Slavin,0.0,2020-06-12 09:50:00
AntoineW,6.0,2020-06-12 10:00:00
StevensCreek,0.0,2020-06-12 10:00:00
Glenrose,3.0,2020-06-12 10:00:00
IllerCreek,,2020-06-12 10:00:00
Slavin,0.0,2020-06-12 10:00:00
AntoineW,5.0,2020-06-12 10:10:00
StevensCreek,0.0,2020-06-12 10:10:00
Glenrose,6.0,2020-06-12 10:10:00
IllerCreek,9.0,2020-06-12 10:10:00
Slavin,0.0,2020-06-12 10:10:00
AntoineW,4.0,2020-06-12 10:20:00
StevensCreek,0.0,2020-06-12 10:20:00
Glenrose,5.0,2020-06-12 10:20:00
IllerCreek,7.0,2020-06-12 10:20:00
Slavin,0.0,2020-06-12 10:20:00
AntoineW,4.0,2020-06-12 10:30:00
StevensCreek,0.0,2020-06-12 10:30:00
Glenrose,5.0,2020-06-12 10:30:00
IllerCreek,7.0,2020-06-12 10:30:00
Slavin,0.0,2020-06-12 10:30:00
AntoineW,4.0,2020-06-12 10:40:00
StevensCreek,0.0,2020-06-12 10:40:00
Glenrose,6.0,2020-06-12 10:40:00
IllerCreek,9.0,2020-06-12 10:40:00
Slavin,0.0,2020-06-12 10:40:00
AntoineW,6.0,2020-06-12 10:50:00
StevensCreek,0.0,2020-06-12 10:50:00
Glenrose,5.0,2020-06-12 10:50:00
IllerCreek,8.0,2020-06-12 10:50:00
Slavin,0.0,2020-06-12 10:50:00
AntoineW,5.0,2020-06-12 11:00:00
StevensCreek,0.0,2020-06-12 11:00:00
Glenrose,4.0,2020-06-12 11:00:00
IllerCreek,6.0,2020-06-12 11:00:00
Slavin,0.0,2020-06-12 11:00:00
AntoineW,6.0,2020-06-12 11:10:00
StevensCreek,0.0,2020-06-12 11:10:00
Glenrose,4.0,2020-06-12 11:10:00
IllerCreek,8.0,2020-06-12 11:10:00
Slavin,0.0,2020-06-12 11:10:00
AntoineW,3.0,2020-06-12 11:20:00
StevensCreek,0.0,2020-06-12 11:20:00
Glenrose,3.0,2020-06-12 11:20:00
IllerCreek,6.0,2020-06-12 11:20:00
Slavin,0.0,2020-06-12 11:20:00
AntoineW,4.0,2020-06-12 11:30:00
StevensCreek,0.0,2020-06-12 11:30:00
Glenrose,4.0,2020-06-12 11:30:00
IllerCreek,5.0,2020-06-12 11:30:00
Slavin,0.0,2020-06-12 11:30:00
AntoineW,6.0,2020-06-12 11:40:00
StevensCreek,0.0,2020-06-12 11:40:00
Glenrose,3.0,2020-06-12 11:40:00
IllerCreek,7.0,2020-06-12 11:40:00
Slavin,0.0,2020-06-12 11:40:00
AntoineW,5.0,2020-06-12 11:50:00
StevensCreek,0.0,2020-06-12 11:50:00
Glenrose,3.0,2020-06-12 11:50:00
IllerCreek,5.0,2020-06-12 11:50:00
Slavin,0.0,2020-06-12 11:50:00
AntoineW,5.0,2020-06-12 12:00:00
StevensCreek,0.0,2020-06-12 12:00:00
Glenrose,4.0,2020-06-12 12:00:00
IllerCreek,4.0,2020-06-12 12:00:00
Slavin,0.0,2020-06-12 12:00:00
AntoineW,4.0,2020-06-12 12:10:00
StevensCreek,0.0,2020-06-12 12:10:00
Glenrose,4.0,2020-06-12 12:10:00
IllerCreek,5.0,2020-06-12 12:10:00
Slavin,0.0,2020-06-12 12:10:00
AntoineW,6.0,2020-06-12 12:20:00
StevensCreek,0.0,2020-06-12 12:20:00
Glenrose,3.0,2020-06-12 12:20:00
IllerCreek,5.0,2020-06-12 12:20:00
Slavin,0.0,2020-06-12 12:20:00
AntoineW,6.0,2020-06-12 12:30:00
StevensCreek,0.0,2020-06-12 12:30:00
Glenrose,4.0,2020-06-12 12:30:00
IllerCreek,4.0,2020-06-12 12:30:00
Slavin,0.0,2020-06-12 12:30:00
AntoineW,5.0,2020-06-12 12:40:00
StevensCreek,0.0,2020-06-12 12:40:00
Glenrose,4.0,2020-06-12 12:40:00
IllerCreek,7.0,2020-06-12 12:40:00
Slavin,0.0,2020-06-12 12:40:00
AntoineW,6.0,2020-06-12 12:50:00
StevensCreek,0.0,2020-06-12 12:50:00
Glenrose,4.0,2020-06-12 12:50:00
IllerCreek,5.0,2020-06-12 12:50:00
Slavin,0.0,2020-06-12 12:50:00
AntoineW,5.0,2020-06-12 13:00:00
StevensCreek,0.0,2020-06-12 13:00:00
Glenrose,0.0,2020-06-12 13:00:00
IllerCreek,8.0,2020-06-12 13:00:00
Slavin,0.0,2020-06-12 13:00:00
AntoineW,5.0,2020-06-12 13:10:00
StevensCreek,0.0,2020-06-12 13:10:00
Glenrose,0.0,2020-06-12 13:10:00
IllerCreek,6.0,2020-06-12 13:10:00
Slavin,0.0,2020-06-12 13:10:00
AntoineW,6.0,2020-06-12 13:20:00
StevensCreek,0.0,2020-06-12 13:20:00
Glenrose,2.0,2020-06-12 13:20:00
IllerCreek,5.0,2020-06-12 13:20:00
Slavin,0.0,2020-06-12 13:20:00
AntoineW,6.0,2020-06-12 13:30:00
StevensCreek,0.0,2020-06-12 13:30:00
Glenrose,3.0,2020-06-12 13:30:00
IllerCreek,5.0,2020-06-12 13:30:00
Slavin,0.0,2020-06-12 13:30:00
AntoineW,7.0,2020-06-12 13:40:00
StevensCreek,0.0,2020-06-12 13:40:00
Glenrose,4.0,2020-06-12 13:40:00
IllerCreek,5.0,2020-06-12 13:40:00
Slavin,0.0,2020-06-12 13:40:00
AntoineW,7.0,2020-06-12 13:50:00
StevensCreek,0.0,2020-06-12 13:50:00
Glenrose,4.0,2020-06-12 13:50:00
IllerCreek,5.0,2020-06-12 13:50:00
Slavin,0.0,2020-06-12 13:50:00
AntoineW,6.0,2020-06-12 14:00:00
StevensCreek,0.0,2020-06-12 14:00:00
Glenrose,4.0,2020-06-12 14:00:00
IllerCreek,,2020-06-12 14:00:00
Slavin,0.0,2020-06-12 14:00:00
AntoineW,3.0,2020-06-12 14:30:00
StevensCreek,0.0,2020-06-12 14:30:00
Glenrose,3.0,2020-06-12 14:30:00
IllerCreek,3.0,2020-06-12 14:30:00
Slavin,0.0,2020-06-12 14:30:00
AntoineW,1.0,2020-06-12 14:40:00
StevensCreek,0.0,2020-06-12 14:40:00
Glenrose,3.0,2020-06-12 14:40:00
IllerCreek,5.0,2020-06-12 14:40:00
Slavin,0.0,2020-06-12 14:40:00
AntoineW,1.0,2020-06-12 14:50:00
StevensCreek,0.0,2020-06-12 14:50:00
Glenrose,3.0,2020-06-12 14:50:00
IllerCreek,,2020-06-12 14:50:00
Slavin,0.0,2020-06-12 14:50:00
AntoineW,3.0,2020-06-12 15:00:00
StevensCreek,0.0,2020-06-12 15:00:00
Glenrose,4.0,2020-06-12 15:00:00
IllerCreek,,2020-06-12 15:00:00
Slavin,0.0,2020-06-12 15:00:00
AntoineW,0.0,2020-06-12 15:10:00
StevensCreek,0.0,2020-06-12 15:10:00
Glenrose,5.0,2020-06-12 15:10:00
IllerCreek,,2020-06-12 15:10:00
Slavin,0.0,2020-06-12 15:10:00
AntoineW,2.0,2020-06-12 15:20:00
StevensCreek,0.0,2020-06-12 15:20:00
Glenrose,6.0,2020-06-12 15:20:00
IllerCreek,8.0,2020-06-12 15:20:00
Slavin,0.0,2020-06-12 15:20:00
AntoineW,2.0,2020-06-12 15:30:00
StevensCreek,0.0,2020-06-12 15:30:00
Glenrose,5.0,2020-06-12 15:30:00
IllerCreek,5.0,2020-06-12 15:30:00
Slavin,0.0,2020-06-12 15:30:00
AntoineW,1.0,2020-06-12 15:40:00
StevensCreek,0.0,2020-06-12 15:40:00
Glenrose,6.0,2020-06-12 15:40:00
IllerCreek,3.0,2020-06-12 15:40:00
Slavin,0.0,2020-06-12 15:40:00
AntoineW,1.0,2020-06-12 15:50:00
StevensCreek,0.0,2020-06-12 15:50:00
Glenrose,5.0,2020-06-12 15:50:00
IllerCreek,5.0,2020-06-12 15:50:00
Slavin,0.0,2020-06-12 15:50:00
AntoineW,2.0,2020-06-12 16:00:00
StevensCreek,0.0,2020-06-12 16:00:00
Glenrose,6.0,2020-06-12 16:00:00
IllerCreek,7.0,2020-06-12 16:00:00
Slavin,0.0,2020-06-12 16:00:00
AntoineW,1.0,2020-06-12 16:10:00
StevensCreek,0.0,2020-06-12 16:10:00
Glenrose,6.0,2020-06-12 16:10:00
IllerCreek,8.0,2020-06-12 16:10:00
Slavin,0.0,2020-06-12 16:10:00
AntoineW,2.0,2020-06-12 16:20:00
StevensCreek,0.0,2020-06-12 16:20:00
Glenrose,6.0,2020-06-12 16:20:00
IllerCreek,5.0,2020-06-12 16:20:00
Slavin,0.0,2020-06-12 16:20:00
AntoineW,2.0,2020-06-12 16:30:00
StevensCreek,0.0,2020-06-12 16:30:00
Glenrose,3.0,2020-06-12 16:30:00
IllerCreek,7.0,2020-06-12 16:30:00
Slavin,0.0,2020-06-12 16:30:00
AntoineW,2.0,2020-06-12 16:40:00
StevensCreek,0.0,2020-06-12 16:40:00
Glenrose,3.0,2020-06-12 16:40:00
IllerCreek,5.0,2020-06-12 16:40:00
Slavin,0.0,2020-06-12 16:40:00
AntoineW,1.0,2020-06-12 16:50:00
StevensCreek,0.0,2020-06-12 16:50:00
Glenrose,3.0,2020-06-12 16:50:00
IllerCreek,5.0,2020-06-12 16:50:00
Slavin,0.0,2020-06-12 16:50:00
AntoineW,2.0,2020-06-12 17:00:00
StevensCreek,0.0,2020-06-12 17:00:00
Glenrose,5.0,2020-06-12 17:00:00
IllerCreek,9.0,2020-06-12 17:00:00
Slavin,0.0,2020-06-12 17:00:00
AntoineW,0.0,2020-06-12 17:10:00
StevensCreek,0.0,2020-06-12 17:10:00
Glenrose,5.0,2020-06-12 17:10:00
IllerCreek,6.0,2020-06-12 17:10:00
Slavin,0.0,2020-06-12 17:10:00
AntoineW,0.0,2020-06-12 17:20:00
StevensCreek,0.0,2020-06-12 17:20:00
Glenrose,4.0,2020-06-12 17:20:00
IllerCreek,7.0,2020-06-12 17:20:00
Slavin,0.0,2020-06-12 17:20:00
AntoineW,0.0,2020-06-12 17:30:00
StevensCreek,0.0,2020-06-12 17:30:00
Glenrose,5.0,2020-06-12 17:30:00
IllerCreek,7.0,2020-06-12 17:30:00
Slavin,0.0,2020-06-12 17:30:00
AntoineW,0.0,2020-06-12 17:40:00
StevensCreek,0.0,2020-06-12 17:40:00
Glenrose,5.0,2020-06-12 17:40:00
IllerCreek,4.0,2020-06-12 17:40:00
Slavin,0.0,2020-06-12 17:40:00
AntoineW,0.0,2020-06-12 17:50:00
StevensCreek,0.0,2020-06-12 17:50:00
Glenrose,7.0,2020-06-12 17:50:00
IllerCreek,4.0,2020-06-12 17:50:00
Slavin,0.0,2020-06-12 17:50:00
AntoineW,0.0,2020-06-12 18:00:00
StevensCreek,0.0,2020-06-12 18:00:00
Glenrose,5.0,2020-06-12 18:00:00
IllerCreek,6.0,2020-06-12 18:00:00
Slavin,0.0,2020-06-12 18:00:00
AntoineW,0.0,2020-06-12 18:10:00
StevensCreek,0.0,2020-06-12 18:10:00
Glenrose,5.0,2020-06-12 18:10:00
IllerCreek,5.0,2020-06-12 18:10:00
Slavin,0.0,2020-06-12 18:10:00
AntoineW,1.0,2020-06-12 18:20:00
StevensCreek,0.0,2020-06-12 18:20:00
Glenrose,4.0,2020-06-12 18:20:00
IllerCreek,5.0,2020-06-12 18:20:00
Slavin,0.0,2020-06-12 18:20:00
AntoineW,0.0,2020-06-12 18:30:00
StevensCreek,0.0,2020-06-12 18:30:00
Glenrose,4.0,2020-06-12 18:30:00
IllerCreek,,2020-06-12 18:30:00
Slavin,0.0,2020-06-12 18:30:00
AntoineW,1.0,2020-06-12 18:40:00
StevensCreek,0.0,2020-06-12 18:40:00
Glenrose,4.0,2020-06-12 18:40:00
IllerCreek,5.0,2020-06-12 18:40:00
Slavin,0.0,2020-06-12 18:40:00
AntoineW,3.0,2020-06-12 18:50:00
StevensCreek,0.0,2020-06-12 18:50:00
Glenrose,5.0,2020-06-12 18:50:00
IllerCreek,,2020-06-12 18:50:00
Slavin,0.0,2020-06-12 18:50:00
AntoineW,4.0,2020-06-12 19:00:00
StevensCreek,0.0,2020-06-12 19:00:00
Glenrose,4.0,2020-06-12 19:00:00
IllerCreek,,2020-06-12 19:00:00
Slavin,0.0,2020-06-12 19:00:00
AntoineW,3.0,2020-06-12 19:10:00
StevensCreek,0.0,2020-06-12 19:10:00
Glenrose,1.0,2020-06-12 19:10:00
IllerCreek,,2020-06-12 19:10:00
Slavin,0.0,2020-06-12 19:10:00
AntoineW,3.0,2020-06-12 19:20:00
StevensCreek,0.0,2020-06-12 19:20:00
Glenrose,1.0,2020-06-12 19:20:00
IllerCreek,2.0,2020-06-12 19:20:00
Slavin,0.0,2020-06-12 19:20:00
AntoineW,3.0,2020-06-12 19:30:00
StevensCreek,0.0,2020-06-12 19:30:00
Glenrose,1.0,2020-06-12 19:30:00
IllerCreek,3.0,2020-06-12 19:30:00
Slavin,0.0,2020-06-12 19:30:00
AntoineW,3.0,2020-06-12 19:40:00
StevensCreek,0.0,2020-06-12 19:40:00
Glenrose,1.0,2020-06-12 19:40:00
IllerCreek,4.0,2020-06-12 19:40:00
Slavin,0.0,2020-06-12 19:40:00
AntoineW,3.0,2020-06-12 19:50:00
StevensCreek,0.0,2020-06-12 19:50:00
Glenrose,2.0,2020-06-12 19:50:00
IllerCreek,4.0,2020-06-12 19:50:00
Slavin,0.0,2020-06-12 19:50:00
AntoineW,3.0,2020-06-12 20:00:00
StevensCreek,0.0,2020-06-12 20:00:00
Glenrose,1.0,2020-06-12 20:00:00
IllerCreek,2.0,2020-06-12 20:00:00
Slavin,0.0,2020-06-12 20:00:00
AntoineW,3.0,2020-06-12 20:10:00
StevensCreek,0.0,2020-06-12 20:10:00
Glenrose,1.0,2020-06-12 20:10:00
IllerCreek,2.0,2020-06-12 20:10:00
Slavin,0.0,2020-06-12 20:10:00
AntoineW,3.0,2020-06-12 20:20:00
StevensCreek,0.0,2020-06-12 20:20:00
Glenrose,2.0,2020-06-12 20:20:00
IllerCreek,2.0,2020-06-12 20:20:00
Slavin,0.0,2020-06-12 20:20:00
AntoineW,3.0,2020-06-12 20:30:00
StevensCreek,0.0,2020-06-12 20:30:00
Glenrose,2.0,2020-06-12 20:30:00
IllerCreek,2.0,2020-06-12 20:30:00
Slavin,0.0,2020-06-12 20:30:00
AntoineW,3.0,2020-06-12 20:40:00
StevensCreek,0.0,2020-06-12 20:40:00
Glenrose,1.0,2020-06-12 20:40:00
IllerCreek,2.0,2020-06-12 20:40:00
Slavin,0.0,2020-06-12 20:40:00
AntoineW,3.0,2020-06-12 20:50:00
StevensCreek,0.0,2020-06-12 20:50:00
Glenrose,1.0,2020-06-12 20:50:00
IllerCreek,3.0,2020-06-12 20:50:00
Slavin,0.0,2020-06-12 20:50:00
AntoineW,3.0,2020-06-12 21:00:00
StevensCreek,0.0,2020-06-12 21:00:00
Glenrose,1.0,2020-06-12 21:00:00
IllerCreek,4.0,2020-06-12 21:00:00
Slavin,0.0,2020-06-12 21:00:00
AntoineW,3.0,2020-06-12 21:10:00
StevensCreek,0.0,2020-06-12 21:10:00
Glenrose,0.0,2020-06-12 21:10:00
IllerCreek,1.0,2020-06-12 21:10:00
Slavin,0.0,2020-06-12 21:10:00
AntoineW,3.0,2020-06-12 21:20:00
StevensCreek,0.0,2020-06-12 21:20:00
Glenrose,0.0,2020-06-12 21:20:00
IllerCreek,1.0,2020-06-12 21:20:00
Slavin,0.0,2020-06-12 21:20:00
AntoineW,0.0,2020-06-12 21:30:00
StevensCreek,0.0,2020-06-12 21:30:00
Glenrose,0.0,2020-06-12 21:30:00
IllerCreek,0.0,2020-06-12 21:30:00
Slavin,0.0,2020-06-12 21:30:00
AntoineW,0.0,2020-06-12 21:40:00
StevensCreek,0.0,2020-06-12 21:40:00
Glenrose,1.0,2020-06-12 21:40:00
IllerCreek,1.0,2020-06-12 21:40:00
Slavin,0.0,2020-06-12 21:40:00
AntoineW,0.0,2020-06-12 21:50:00
StevensCreek,0.0,2020-06-12 21:50:00
Glenrose,2.0,2020-06-12 21:50:00
IllerCreek,1.0,2020-06-12 21:50:00
Slavin,0.0,2020-06-12 21:50:00
AntoineW,0.0,2020-06-12 22:00:00
StevensCreek,0.0,2020-06-12 22:00:00
Glenrose,3.0,2020-06-12 22:00:00
IllerCreek,1.0,2020-06-12 22:00:00
Slavin,0.0,2020-06-12 22:00:00
AntoineW,0.0,2020-06-12 22:10:00
StevensCreek,0.0,2020-06-12 22:10:00
Glenrose,2.0,2020-06-12 22:10:00
IllerCreek,1.0,2020-06-12 22:10:00
Slavin,0.0,2020-06-12 22:10:00
AntoineW,0.0,2020-06-12 22:20:00
StevensCreek,0.0,2020-06-12 22:20:00
Glenrose,2.0,2020-06-12 22:20:00
IllerCreek,1.0,2020-06-12 22:20:00
Slavin,0.0,2020-06-12 22:20:00
AntoineW,0.0,2020-06-12 22:30:00
StevensCreek,0.0,2020-06-12 22:30:00
Glenrose,1.0,2020-06-12 22:30:00
IllerCreek,1.0,2020-06-12 22:30:00
Slavin,0.0,2020-06-12 22:30:00
AntoineW,0.0,2020-06-12 22:40:00
StevensCreek,0.0,2020-06-12 22:40:00
Glenrose,2.0,2020-06-12 22:40:00
IllerCreek,0.0,2020-06-12 22:40:00
Slavin,0.0,2020-06-12 22:40:00
AntoineW,0.0,2020-06-12 22:50:00
StevensCreek,0.0,2020-06-12 22:50:00
Glenrose,1.0,2020-06-12 22:50:00
IllerCreek,0.0,2020-06-12 22:50:00
Slavin,0.0,2020-06-12 22:50:00
AntoineW,0.0,2020-06-12 23:00:00
StevensCreek,0.0,2020-06-12 23:00:00
Glenrose,4.0,2020-06-12 23:00:00
IllerCreek,0.0,2020-06-12 23:00:00
Slavin,0.0,2020-06-12 23:00:00
AntoineW,0.0,2020-06-12 23:10:00
StevensCreek,0.0,2020-06-12 23:10:00
Glenrose,4.0,2020-06-12 23:10:00
IllerCreek,0.0,2020-06-12 23:10:00
Slavin,0.0,2020-06-12 23:10:00
AntoineW,0.0,2020-06-12 23:20:00
StevensCreek,0.0,2020-06-12 23:20:00
Glenrose,3.0,2020-06-12 23:20:00
IllerCreek,0.0,2020-06-12 23:20:00
Slavin,0.0,2020-06-12 23:20:00
AntoineW,0.0,2020-06-12 23:30:00
StevensCreek,0.0,2020-06-12 23:30:00
Glenrose,2.0,2020-06-12 23:30:00
IllerCreek,0.0,2020-06-12 23:30:00
Slavin,0.0,2020-06-12 23:30:00
AntoineW,0.0,2020-06-12 23:40:00
StevensCreek,0.0,2020-06-12 23:40:00
Glenrose,1.0,2020-06-12 23:40:00
IllerCreek,0.0,2020-06-12 23:40:00
Slavin,0.0,2020-06-12 23:40:00
AntoineW,0.0,2020-06-12 23:50:00
StevensCreek,0.0,2020-06-12 23:50:00
Glenrose,1.0,2020-06-12 23:50:00
IllerCreek,0.0,2020-06-12 23:50:00
Slavin,0.0,2020-06-12 23:50:00
AntoineW,0.0,2020-06-13 00:00:00
StevensCreek,0.0,2020-06-13 00:00:00
Glenrose,1.0,2020-06-13 00:00:00
IllerCreek,0.0,2020-06-13 00:00:00
Slavin,0.0,2020-06-13 00:00:00
AntoineW,0.0,2020-06-13 00:10:00
StevensCreek,0.0,2020-06-13 00:10:00
Glenrose,1.0,2020-06-13 00:10:00
IllerCreek,0.0,2020-06-13 00:10:00
Slavin,0.0,2020-06-13 00:10:00
AntoineW,0.0,2020-06-13 00:20:00
StevensCreek,0.0,2020-06-13 00:20:00
Glenrose,1.0,2020-06-13 00:20:00
IllerCreek,0.0,2020-06-13 00:20:00
Slavin,0.0,2020-06-13 00:20:00
AntoineW,0.0,2020-06-13 00:30:00
StevensCreek,0.0,2020-06-13 00:30:00
Glenrose,1.0,2020-06-13 00:30:00
IllerCreek,0.0,2020-06-13 00:30:00
Slavin,0.0,2020-06-13 00:30:00
AntoineW,0.0,2020-06-13 00:40:00
StevensCreek,0.0,2020-06-13 00:40:00
Glenrose,1.0,2020-06-13 00:40:00
IllerCreek,0.0,2020-06-13 00:40:00
Slavin,0.0,2020-06-13 00:40:00
AntoineW,0.0,2020-06-13 00:50:00
StevensCreek,0.0,2020-06-13 00:50:00
Glenrose,,2020-06-13 00:50:00
IllerCreek,0.0,2020-06-13 00:50:00
Slavin,,2020-06-13 00:50:00
AntoineW,0.0,2020-06-13 01:00:00
StevensCreek,0.0,2020-06-13 01:00:00
Glenrose,0.0,2020-06-13 01:00:00
IllerCreek,0.0,2020-06-13 01:00:00
Slavin,0.0,2020-06-13 01:00:00
AntoineW,0.0,2020-06-13 01:10:00
StevensCreek,0.0,2020-06-13 01:10:00
Glenrose,0.0,2020-06-13 01:10:00
IllerCreek,1.0,2020-06-13 01:10:00
Slavin,0.0,2020-06-13 01:10:00
AntoineW,0.0,2020-06-13 01:20:00
StevensCreek,0.0,2020-06-13 01:20:00
Glenrose,0.0,2020-06-13 01:20:00
IllerCreek,1.0,2020-06-13 01:20:00
Slavin,0.0,2020-06-13 01:20:00
AntoineW,0.0,2020-06-13 01:30:00
StevensCreek,0.0,2020-06-13 01:30:00
Glenrose,0.0,2020-06-13 01:30:00
IllerCreek,,2020-06-13 01:30:00
Slavin,0.0,2020-06-13 01:30:00
AntoineW,0.0,2020-06-13 01:40:00
StevensCreek,0.0,2020-06-13 01:40:00
Glenrose,0.0,2020-06-13 01:40:00
IllerCreek,0.0,2020-06-13 01:40:00
Slavin,0.0,2020-06-13 01:40:00
AntoineW,0.0,2020-06-13 01:50:00
StevensCreek,0.0,2020-06-13 01:50:00
Glenrose,0.0,2020-06-13 01:50:00
IllerCreek,,2020-06-13 01:50:00
Slavin,0.0,2020-06-13 01:50:00
AntoineW,0.0,2020-06-13 01:50:00
StevensCreek,0.0,2020-06-13 01:50:00
Glenrose,0.0,2020-06-13 01:50:00
IllerCreek,,2020-06-13 01:50:00
Slavin,0.0,2020-06-13 01:50:00
AntoineW,0.0,2020-06-13 02:10:00
StevensCreek,0.0,2020-06-13 02:10:00
Glenrose,0.0,2020-06-13 02:10:00
IllerCreek,0.0,2020-06-13 02:10:00
Slavin,0.0,2020-06-13 02:10:00
AntoineW,0.0,2020-06-13 02:20:00
StevensCreek,0.0,2020-06-13 02:20:00
Glenrose,0.0,2020-06-13 02:20:00
IllerCreek,0.0,2020-06-13 02:20:00
Slavin,0.0,2020-06-13 02:20:00
AntoineW,0.0,2020-06-13 02:30:00
StevensCreek,0.0,2020-06-13 02:30:00
Glenrose,0.0,2020-06-13 02:30:00
IllerCreek,0.0,2020-06-13 02:30:00
Slavin,0.0,2020-06-13 02:30:00
AntoineW,0.0,2020-06-13 02:40:00
StevensCreek,0.0,2020-06-13 02:40:00
Glenrose,0.0,2020-06-13 02:40:00
IllerCreek,0.0,2020-06-13 02:40:00
Slavin,0.0,2020-06-13 02:40:00
AntoineW,0.0,2020-06-13 02:50:00
StevensCreek,0.0,2020-06-13 02:50:00
Glenrose,0.0,2020-06-13 02:50:00
IllerCreek,,2020-06-13 02:50:00
Slavin,0.0,2020-06-13 02:50:00
AntoineW,0.0,2020-06-13 03:00:00
StevensCreek,0.0,2020-06-13 03:00:00
Glenrose,0.0,2020-06-13 03:00:00
IllerCreek,0.0,2020-06-13 03:00:00
Slavin,0.0,2020-06-13 03:00:00
AntoineW,0.0,2020-06-13 03:10:00
StevensCreek,0.0,2020-06-13 03:10:00
Glenrose,0.0,2020-06-13 03:10:00
IllerCreek,0.0,2020-06-13 03:10:00
Slavin,0.0,2020-06-13 03:10:00
AntoineW,0.0,2020-06-13 03:20:00
StevensCreek,0.0,2020-06-13 03:20:00
Glenrose,0.0,2020-06-13 03:20:00
IllerCreek,0.0,2020-06-13 03:20:00
Slavin,0.0,2020-06-13 03:20:00
AntoineW,0.0,2020-06-13 03:30:00
StevensCreek,0.0,2020-06-13 03:30:00
Glenrose,0.0,2020-06-13 03:30:00
IllerCreek,0.0,2020-06-13 03:30:00
Slavin,0.0,2020-06-13 03:30:00
AntoineW,0.0,2020-06-13 03:40:00
StevensCreek,0.0,2020-06-13 03:40:00
Glenrose,0.0,2020-06-13 03:40:00
IllerCreek,0.0,2020-06-13 03:40:00
Slavin,0.0,2020-06-13 03:40:00
AntoineW,0.0,2020-06-13 03:50:00
StevensCreek,0.0,2020-06-13 03:50:00
Glenrose,0.0,2020-06-13 03:50:00
IllerCreek,0.0,2020-06-13 03:50:00
Slavin,0.0,2020-06-13 03:50:00
AntoineW,0.0,2020-06-13 04:00:00
StevensCreek,0.0,2020-06-13 04:00:00
Glenrose,0.0,2020-06-13 04:00:00
IllerCreek,,2020-06-13 04:00:00
Slavin,0.0,2020-06-13 04:00:00
AntoineW,0.0,2020-06-13 04:10:00
StevensCreek,0.0,2020-06-13 04:10:00
Glenrose,0.0,2020-06-13 04:10:00
IllerCreek,0.0,2020-06-13 04:10:00
Slavin,0.0,2020-06-13 04:10:00
AntoineW,0.0,2020-06-13 04:20:00
StevensCreek,0.0,2020-06-13 04:20:00
Glenrose,0.0,2020-06-13 04:20:00
IllerCreek,0.0,2020-06-13 04:20:00
Slavin,0.0,2020-06-13 04:20:00
AntoineW,0.0,2020-06-13 04:30:00
StevensCreek,0.0,2020-06-13 04:30:00
Glenrose,0.0,2020-06-13 04:30:00
IllerCreek,0.0,2020-06-13 04:30:00
Slavin,0.0,2020-06-13 04:30:00
AntoineW,0.0,2020-06-13 04:40:00
StevensCreek,0.0,2020-06-13 04:40:00
Glenrose,0.0,2020-06-13 04:40:00
IllerCreek,0.0,2020-06-13 04:40:00
Slavin,0.0,2020-06-13 04:40:00
AntoineW,0.0,2020-06-13 04:50:00
StevensCreek,0.0,2020-06-13 04:50:00
Glenrose,0.0,2020-06-13 04:50:00
IllerCreek,0.0,2020-06-13 04:50:00
Slavin,0.0,2020-06-13 04:50:00
AntoineW,0.0,2020-06-13 05:00:00
StevensCreek,0.0,2020-06-13 05:00:00
Glenrose,1.0,2020-06-13 05:00:00
IllerCreek,0.0,2020-06-13 05:00:00
Slavin,0.0,2020-06-13 05:00:00
AntoineW,0.0,2020-06-13 05:10:00
StevensCreek,0.0,2020-06-13 05:10:00
Glenrose,1.0,2020-06-13 05:10:00
IllerCreek,0.0,2020-06-13 05:10:00
Slavin,0.0,2020-06-13 05:10:00
AntoineW,0.0,2020-06-13 05:20:00
StevensCreek,0.0,2020-06-13 05:20:00
Glenrose,1.0,2020-06-13 05:20:00
IllerCreek,0.0,2020-06-13 05:20:00
Slavin,0.0,2020-06-13 05:20:00
AntoineW,0.0,2020-06-13 05:30:00
